person_id,zone_id,alternative,station_id,walking_time_min,price_eur,availability,bike_option,chosen
1307,46,station_19,19,85.489,1.25,0.9,1,0
1307,46,station_25,25,66.439,0.9,0.666,1,0
1307,46,station_28,28,42.432,0.9,0.755,1,0
1308,46,outside,0,0.0,0.0,0.0,0,1
1308,46,station_8,8,50.091,1.25,0.35,1,0
1308,46,station_19,19,85.489,1.25,0.9,1,0
1308,46,station_25,25,66.439,0.9,0.666,1,0
1308,46,station_28,28,42.432,0.9,0.755,1,0
1309,41,outside,0,0.0,0.0,0.0,0,1
1309,41,station_8,8,84.6,1.25,0.35,1,0
1309,41,station_19,19,44.709,1.25,0.9,1,0
1309,41,station_25,25,54.471,0.9,0.666,1,0
1309,41,station_28,28,112.197,0.9,0.755,1,0
1310,64,outside,0,0.0,0.0,0.0,0,0
1310,64,station_8,8,88.473,1.25,0.35,1,0
1310,64,station_19,19,113.427,1.25,0.9,1,0
1310,64,station_25,25,60.627,0.9,0.666,1,0
1310,64,station_28,28,4.372,0.9,0.755,1,1
1311,23,outside,0,0.0,0.0,0.0,0,0
1311,23,station_8,8,90.334,1.25,0.35,1,0
1311,23,station_19,19,112.064,1.25,0.9,1,0
1311,23,station_25,25,55.093,0.9,0.666,1,0
1311,23,station_28,28,9.747,0.9,0.755,1,1
1312,57,outside,0,0.0,0.0,0.0,0,0
1312,57,station_8,8,83.823,1.25,0.35,1,0
1312,57,station_19,19,81.369,1.25,0.9,1,0
1312,57,station_25,25,8.476,0.9,0.666,1,1
1312,57,station_28,28,56.282,0.9,0.755,1,0
1313,13,outside,0,0.0,0.0,0.0,0,1
1313,13,station_8,8,26.846,1.25,0.35,1,0
1313,13,station_19,19,29.228,1.25,0.9,1,0
1313,13,station_25,25,89.473,0.9,0.666,1,0
1313,13,station_28,28,110.088,0.9,0.755,1,0
1314,12,outside,0,0.0,0.0,0.0,0,0
1314,12,station_8,8,16.711,1.25,0.35,1,1
1314,12,station_19,19,45.818,1.25,0.9,1,0
1314,12,station_25,25,97.417,0.9,0.666,1,0
1314,12,station_28,28,107.888,0.9,0.755,1,0
1315,22,outside,0,0.0,0.0,0.0,0,1
1315,22,station_8,8,75.15,1.25,0.35,1,0
1315,22,station_19,19,59.51,1.25,0.9,1,0
1315,22,station_25,25,21.007,0.9,0.666,1,0
1315,22,station_28,28,77.226,0.9,0.755,1,0
1316,50,outside,0,0.0,0.0,0.0,0,0
1316,50,station_8,8,75.498,1.25,0.35,1,0
1316,50,station_19,19,77.73,1.25,0.9,1,0
1316,50,station_25,25,16.997,0.9,0.666,1,1
1316,50,station_28,28,50.967,0.9,0.755,1,0
1317,24,outside,0,0.0,0.0,0.0,0,1
1317,24,station_8,8,59.502,1.25,0.35,1,0
1317,24,station_19,19,71.183,1.25,0.9,1,0
1317,24,station_25,25,33.7,0.9,0.666,1,0
1317,24,station_28,28,47.589,0.9,0.755,1,0
1318,50,outside,0,0.0,0.0,0.0,0,1
1318,50,station_8,8,75.498,1.25,0.35,1,0
1318,50,station_19,19,77.73,1.25,0.9,1,0
1318,50,station_25,25,16.997,0.9,0.666,1,0
1318,50,station_28,28,50.967,0.9,0.755,1,0
1319,14,outside,0,0.0,0.0,0.0,0,0
1319,14,station_8,8,69.896,1.25,0.35,1,0
1319,14,station_19,19,67.32,1.25,0.9,1,0
1319,14,station_25,25,17.838,0.9,0.666,1,1
1319,14,station_28,28,60.29,0.9,0.755,1,0
1320,24,outside,0,0.0,0.0,0.0,0,1
1320,24,station_8,8,59.502,1.25,0.35,1,0
1320,24,station_19,19,71.183,1.25,0.9,1,0
1320,24,station_25,25,33.7,0.9,0.666,1,0
1320,24,station_28,28,47.589,0.9,0.755,1,0
1321,15,outside,0,0.0,0.0,0.0,0,1
1321,15,station_8,8,76.282,1.25,0.35,1,0
1321,15,station_19,19,40.814,1.25,0.9,1,0
1321,15,station_25,25,48.434,0.9,0.666,1,0
1321,15,station_28,28,103.654,0.9,0.755,1,0
1322,59,outside,0,0.0,0.0,0.0,0,1
1322,59,station_8,8,101.758,1.25,0.35,1,0
1322,59,station_19,19,111.107,1.25,0.9,1,0
1322,59,station_25,25,38.654,0.9,0.666,1,0
1322,59,station_28,28,35.203,0.9,0.755,1,0
1323,57,outside,0,0.0,0.0,0.0,0,0
1323,57,station_8,8,83.823,1.25,0.35,1,0
1323,57,station_19,19,81.369,1.25,0.9,1,0
1323,57,station_25,25,8.476,0.9,0.666,1,1
1323,57,station_28,28,56.282,0.9,0.755,1,0
1324,24,outside,0,0.0,0.0,0.0,0,1
1324,24,station_8,8,59.502,1.25,0.35,1,0
1324,24,station_19,19,71.183,1.25,0.9,1,0
1324,24,station_25,25,33.7,0.9,0.666,1,0
1324,24,station_28,28,47.589,0.9,0.755,1,0
1325,48,outside,0,0.0,0.0,0.0,0,0
1325,48,station_8,8,60.151,1.25,0.35,1,0
1325,48,station_19,19,7.649,1.25,0.9,1,1
1325,48,station_25,25,80.4,0.9,0.666,1,0
1325,48,station_28,28,121.872,0.9,0.755,1,0
1326,79,outside,0,0.0,0.0,0.0,0,1
1326,79,station_8,8,99.13,1.25,0.35,1,0
1326,79,station_19,19,126.347,1.25,0.9,1,0
1326,79,station_25,25,72.25,0.9,0.666,1,0
1326,79,station_28,28,8.805,0.9,0.755,1,0
1327,57,outside,0,0.0,0.0,0.0,0,1
1327,57,station_8,8,83.823,1.25,0.35,1,0
1327,57,station_19,19,81.369,1.25,0.9,1,0
1327,57,station_25,25,8.476,0.9,0.666,1,0
1327,57,station_28,28,56.282,0.9,0.755,1,0
1328,35,outside,0,0.0,0.0,0.0,0,1
1328,35,station_8,8,5.157,1.25,0.35,1,0
1328,35,station_19,19,56.506,1.25,0.9,1,0
1328,35,station_25,25,92.499,0.9,0.666,1,0
1328,35,station_28,28,94.18,0.9,0.755,1,0
1329,10,outside,0,0.0,0.0,0.0,0,1
1329,10,station_8,8,39.742,1.25,0.35,1,0
1329,10,station_19,19,76.751,1.25,0.9,1,0
1329,10,station_25,25,67.733,0.9,0.666,1,0
1329,10,station_28,28,52.375,0.9,0.755,1,0
1330,30,outside,0,0.0,0.0,0.0,0,1
1330,30,station_8,8,143.851,1.25,0.35,1,0
1330,30,station_19,19,166.198,1.25,0.9,1,0
1330,30,station_25,25,98.299,0.9,0.666,1,0
1330,30,station_28,28,52.084,0.9,0.755,1,0
1331,18,outside,0,0.0,0.0,0.0,0,1
1331,18,station_8,8,57.722,1.25,0.35,1,0
1331,18,station_19,19,85.165,1.25,0.9,1,0
1331,18,station_25,25,54.276,0.9,0.666,1,0
1331,18,station_28,28,34.63,0.9,0.755,1,0
1332,16,outside,0,0.0,0.0,0.0,0,1
1332,16,station_8,8,76.931,1.25,0.35,1,0
1332,16,station_19,19,80.887,1.25,0.9,1,0
1332,16,station_25,25,18.805,0.9,0.666,1,0
1332,16,station_28,28,47.707,0.9,0.755,1,0
1333,58,outside,0,0.0,0.0,0.0,0,1
1333,58,station_8,8,70.988,1.25,0.35,1,0
1333,58,station_19,19,46.308,1.25,0.9,1,0
1333,58,station_25,25,35.817,0.9,0.666,1,0
1333,58,station_28,28,89.487,0.9,0.755,1,0
1334,77,outside,0,0.0,0.0,0.0,0,1
1334,77,station_8,8,15.566,1.25,0.35,1,0
1334,77,station_19,19,38.912,1.25,0.9,1,0
1334,77,station_25,25,76.359,0.9,0.666,1,0
1334,77,station_28,28,90.868,0.9,0.755,1,0
1335,1,outside,0,0.0,0.0,0.0,0,1
1335,1,station_8,8,70.31,1.25,0.35,1,0
1335,1,station_19,19,20.578,1.25,0.9,1,0
1335,1,station_25,25,73.376,0.9,0.666,1,0
1335,1,station_28,28,121.38,0.9,0.755,1,0
1336,27,outside,0,0.0,0.0,0.0,0,1
1336,27,station_8,8,83.882,1.25,0.35,1,0
1336,27,station_19,19,95.907,1.25,0.9,1,0
1336,27,station_25,25,33.242,0.9,0.666,1,0
1336,27,station_28,28,31.308,0.9,0.755,1,0
1337,23,outside,0,0.0,0.0,0.0,0,0
1337,23,station_8,8,90.334,1.25,0.35,1,0
1337,23,station_19,19,112.064,1.25,0.9,1,0
1337,23,station_25,25,55.093,0.9,0.666,1,0
1337,23,station_28,28,9.747,0.9,0.755,1,1
1338,6,outside,0,0.0,0.0,0.0,0,0
1338,6,station_8,8,98.145,1.25,0.35,1,0
1338,6,station_19,19,113.947,1.25,0.9,1,0
1338,6,station_25,25,48.196,0.9,0.666,1,1
1338,6,station_28,28,21.955,0.9,0.755,1,0
1339,57,outside,0,0.0,0.0,0.0,0,0
1339,57,station_8,8,83.823,1.25,0.35,1,0
1339,57,station_19,19,81.369,1.25,0.9,1,0
1339,57,station_25,25,8.476,0.9,0.666,1,1
1339,57,station_28,28,56.282,0.9,0.755,1,0
1340,6,outside,0,0.0,0.0,0.0,0,0
1340,6,station_8,8,98.145,1.25,0.35,1,0
1340,6,station_19,19,113.947,1.25,0.9,1,0
1340,6,station_25,25,48.196,0.9,0.666,1,0
1340,6,station_28,28,21.955,0.9,0.755,1,1
1341,69,outside,0,0.0,0.0,0.0,0,1
1341,69,station_8,8,146.654,1.25,0.35,1,0
1341,69,station_19,19,170.447,1.25,0.9,1,0
1341,69,station_25,25,103.682,0.9,0.666,1,0
1341,69,station_28,28,55.049,0.9,0.755,1,0
1342,24,outside,0,0.0,0.0,0.0,0,1
1342,24,station_8,8,59.502,1.25,0.35,1,0
1342,24,station_19,19,71.183,1.25,0.9,1,0
1342,24,station_25,25,33.7,0.9,0.666,1,0
1342,24,station_28,28,47.589,0.9,0.755,1,0
1343,14,outside,0,0.0,0.0,0.0,0,1
1343,14,station_8,8,69.896,1.25,0.35,1,0
1343,14,station_19,19,67.32,1.25,0.9,1,0
1343,14,station_25,25,17.838,0.9,0.666,1,0
1343,14,station_28,28,60.29,0.9,0.755,1,0
1344,58,outside,0,0.0,0.0,0.0,0,1
1344,58,station_8,8,70.988,1.25,0.35,1,0
1344,58,station_19,19,46.308,1.25,0.9,1,0
1344,58,station_25,25,35.817,0.9,0.666,1,0
1344,58,station_28,28,89.487,0.9,0.755,1,0
1345,9,outside,0,0.0,0.0,0.0,0,0
1345,9,station_8,8,60.179,1.25,0.35,1,0
1345,9,station_19,19,10.891,1.25,0.9,1,1
1345,9,station_25,25,89.553,0.9,0.666,1,0
1345,9,station_28,28,128.538,0.9,0.755,1,0
1346,31,outside,0,0.0,0.0,0.0,0,1
1346,31,station_8,8,78.215,1.25,0.35,1,0
1346,31,station_19,19,113.719,1.25,0.9,1,0
1346,31,station_25,25,77.83,0.9,0.666,1,0
1346,31,station_28,28,24.111,0.9,0.755,1,0
1347,31,outside,0,0.0,0.0,0.0,0,1
1347,31,station_8,8,78.215,1.25,0.35,1,0
1347,31,station_19,19,113.719,1.25,0.9,1,0
1347,31,station_25,25,77.83,0.9,0.666,1,0
1347,31,station_28,28,24.111,0.9,0.755,1,0
1348,56,outside,0,0.0,0.0,0.0,0,1
1348,56,station_8,8,65.404,1.25,0.35,1,0
1348,56,station_19,19,111.818,1.25,0.9,1,0
1348,56,station_25,25,98.529,0.9,0.666,1,0
1348,56,station_28,28,55.292,0.9,0.755,1,0
1349,40,outside,0,0.0,0.0,0.0,0,1
1349,40,station_8,8,50.28,1.25,0.35,1,0
1349,40,station_19,19,63.179,1.25,0.9,1,0
1349,40,station_25,25,39.841,0.9,0.666,1,0
1349,40,station_28,28,54.545,0.9,0.755,1,0
1350,69,outside,0,0.0,0.0,0.0,0,1
1350,69,station_8,8,146.654,1.25,0.35,1,0
1350,69,station_19,19,170.447,1.25,0.9,1,0
1350,69,station_25,25,103.682,0.9,0.666,1,0
1350,69,station_28,28,55.049,0.9,0.755,1,0
1351,28,outside,0,0.0,0.0,0.0,0,1
1351,28,station_8,8,45.893,1.25,0.35,1,0
1351,28,station_19,19,17.858,1.25,0.9,1,0
1351,28,station_25,25,63.65,0.9,0.666,1,0
1351,28,station_28,28,100.112,0.9,0.755,1,0
1352,77,outside,0,0.0,0.0,0.0,0,1
1352,77,station_8,8,15.566,1.25,0.35,1,0
1352,77,station_19,19,38.912,1.25,0.9,1,0
1352,77,station_25,25,76.359,0.9,0.666,1,0
1352,77,station_28,28,90.868,0.9,0.755,1,0
1353,26,outside,0,0.0,0.0,0.0,0,1
1353,26,station_8,8,81.733,1.25,0.35,1,0
1353,26,station_19,19,123.747,1.25,0.9,1,0
1353,26,station_25,25,96.277,0.9,0.666,1,0
1353,26,station_28,28,41.766,0.9,0.755,1,0
1354,78,outside,0,0.0,0.0,0.0,0,1
1354,78,station_8,8,85.507,1.25,0.35,1,0
1354,78,station_19,19,51.361,1.25,0.9,1,0
1354,78,station_25,25,44.406,0.9,0.666,1,0
1354,78,station_28,28,104.032,0.9,0.755,1,0
1355,46,outside,0,0.0,0.0,0.0,0,1
1355,46,station_8,8,50.091,1.25,0.35,1,0
1355,46,station_19,19,85.489,1.25,0.9,1,0
1355,46,station_25,25,66.439,0.9,0.666,1,0
1355,46,station_28,28,42.432,0.9,0.755,1,0
1356,40,outside,0,0.0,0.0,0.0,0,1
1356,40,station_8,8,50.28,1.25,0.35,1,0
1356,40,station_19,19,63.179,1.25,0.9,1,0
1356,40,station_25,25,39.841,0.9,0.666,1,0
1356,40,station_28,28,54.545,0.9,0.755,1,0
1357,42,outside,0,0.0,0.0,0.0,0,1
1357,42,station_8,8,67.43,1.25,0.35,1,0
1357,42,station_19,19,14.888,1.25,0.9,1,0
1357,42,station_25,25,85.138,0.9,0.666,1,0
1357,42,station_28,28,128.906,0.9,0.755,1,0
1358,62,outside,0,0.0,0.0,0.0,0,0
1358,62,station_8,8,101.631,1.25,0.35,1,0
1358,62,station_19,19,125.187,1.25,0.9,1,0
1358,62,station_25,25,66.178,0.9,0.666,1,0
1358,62,station_28,28,10.43,0.9,0.755,1,1
1359,57,outside,0,0.0,0.0,0.0,0,1
1359,57,station_8,8,83.823,1.25,0.35,1,0
1359,57,station_19,19,81.369,1.25,0.9,1,0
1359,57,station_25,25,8.476,0.9,0.666,1,0
1359,57,station_28,28,56.282,0.9,0.755,1,0
1360,47,outside,0,0.0,0.0,0.0,0,1
1360,47,station_8,8,69.469,1.25,0.35,1,0
1360,47,station_19,19,26.159,1.25,0.9,1,0
1360,47,station_25,25,62.253,0.9,0.666,1,0
1360,47,station_28,28,112.087,0.9,0.755,1,0
1361,42,outside,0,0.0,0.0,0.0,0,1
1361,42,station_8,8,67.43,1.25,0.35,1,0
1361,42,station_19,19,14.888,1.25,0.9,1,0
1361,42,station_25,25,85.138,0.9,0.666,1,0
1361,42,station_28,28,128.906,0.9,0.755,1,0
1362,29,outside,0,0.0,0.0,0.0,0,1
1362,29,station_8,8,90.575,1.25,0.35,1,0
1362,29,station_19,19,126.377,1.25,0.9,1,0
1362,29,station_25,25,86.174,0.9,0.666,1,0
1362,29,station_28,28,24.94,0.9,0.755,1,0
1363,28,outside,0,0.0,0.0,0.0,0,1
1363,28,station_8,8,45.893,1.25,0.35,1,0
1363,28,station_19,19,17.858,1.25,0.9,1,0
1363,28,station_25,25,63.65,0.9,0.666,1,0
1363,28,station_28,28,100.112,0.9,0.755,1,0
1364,13,outside,0,0.0,0.0,0.0,0,1
1364,13,station_8,8,26.846,1.25,0.35,1,0
1364,13,station_19,19,29.228,1.25,0.9,1,0
1364,13,station_25,25,89.473,0.9,0.666,1,0
1364,13,station_28,28,110.088,0.9,0.755,1,0
1365,15,outside,0,0.0,0.0,0.0,0,1
1365,15,station_8,8,76.282,1.25,0.35,1,0
1365,15,station_19,19,40.814,1.25,0.9,1,0
1365,15,station_25,25,48.434,0.9,0.666,1,0
1365,15,station_28,28,103.654,0.9,0.755,1,0
1366,59,outside,0,0.0,0.0,0.0,0,1
1366,59,station_8,8,101.758,1.25,0.35,1,0
1366,59,station_19,19,111.107,1.25,0.9,1,0
1366,59,station_25,25,38.654,0.9,0.666,1,0
1366,59,station_28,28,35.203,0.9,0.755,1,0
1367,62,outside,0,0.0,0.0,0.0,0,1
1367,62,station_8,8,101.631,1.25,0.35,1,0
1367,62,station_19,19,125.187,1.25,0.9,1,0
1367,62,station_25,25,66.178,0.9,0.666,1,0
1367,62,station_28,28,10.43,0.9,0.755,1,0
1368,17,outside,0,0.0,0.0,0.0,0,1
1368,17,station_8,8,63.784,1.25,0.35,1,0
1368,17,station_19,19,70.418,1.25,0.9,1,0
1368,17,station_25,25,27.153,0.9,0.666,1,0
1368,17,station_28,28,50.824,0.9,0.755,1,0
1369,3,outside,0,0.0,0.0,0.0,0,1
1369,3,station_8,8,66.181,1.25,0.35,1,0
1369,3,station_19,19,106.175,1.25,0.9,1,0
1369,3,station_25,25,81.895,0.9,0.666,1,0
1369,3,station_28,28,37.637,0.9,0.755,1,0
1370,77,outside,0,0.0,0.0,0.0,0,0
1370,77,station_8,8,15.566,1.25,0.35,1,1
1370,77,station_19,19,38.912,1.25,0.9,1,0
1370,77,station_25,25,76.359,0.9,0.666,1,0
1370,77,station_28,28,90.868,0.9,0.755,1,0
1371,23,outside,0,0.0,0.0,0.0,0,0
1371,23,station_8,8,90.334,1.25,0.35,1,0
1371,23,station_19,19,112.064,1.25,0.9,1,0
1371,23,station_25,25,55.093,0.9,0.666,1,0
1371,23,station_28,28,9.747,0.9,0.755,1,1
1372,75,outside,0,0.0,0.0,0.0,0,1
1372,75,station_8,8,75.194,1.25,0.35,1,0
1372,75,station_19,19,33.56,1.25,0.9,1,0
1372,75,station_25,25,112.096,0.9,0.666,1,0
1372,75,station_28,28,150.687,0.9,0.755,1,0
1373,77,outside,0,0.0,0.0,0.0,0,1
1373,77,station_8,8,15.566,1.25,0.35,1,0
1373,77,station_19,19,38.912,1.25,0.9,1,0
1373,77,station_25,25,76.359,0.9,0.666,1,0
1373,77,station_28,28,90.868,0.9,0.755,1,0
1374,14,outside,0,0.0,0.0,0.0,0,0
1374,14,station_8,8,69.896,1.25,0.35,1,0
1374,14,station_19,19,67.32,1.25,0.9,1,0
1374,14,station_25,25,17.838,0.9,0.666,1,1
1374,14,station_28,28,60.29,0.9,0.755,1,0
1375,5,outside,0,0.0,0.0,0.0,0,1
1375,5,station_8,8,100.125,1.25,0.35,1,0
1375,5,station_19,19,116.708,1.25,0.9,1,0
1375,5,station_25,25,51.061,0.9,0.666,1,0
1375,5,station_28,28,20.857,0.9,0.755,1,0
1376,32,outside,0,0.0,0.0,0.0,0,1
1376,32,station_8,8,122.583,1.25,0.35,1,0
1376,32,station_19,19,145.912,1.25,0.9,1,0
1376,32,station_25,25,81.891,0.9,0.666,1,0
1376,32,station_28,28,30.819,0.9,0.755,1,0
1377,2,outside,0,0.0,0.0,0.0,0,1
1377,2,station_8,8,4.679,1.25,0.35,1,0
1377,2,station_19,19,57.165,1.25,0.9,1,0
1377,2,station_25,25,90.696,0.9,0.666,1,0
1377,2,station_28,28,91.632,0.9,0.755,1,0
1378,23,outside,0,0.0,0.0,0.0,0,0
1378,23,station_8,8,90.334,1.25,0.35,1,0
1378,23,station_19,19,112.064,1.25,0.9,1,0
1378,23,station_25,25,55.093,0.9,0.666,1,0
1378,23,station_28,28,9.747,0.9,0.755,1,1
1379,16,outside,0,0.0,0.0,0.0,0,1
1379,16,station_8,8,76.931,1.25,0.35,1,0
1379,16,station_19,19,80.887,1.25,0.9,1,0
1379,16,station_25,25,18.805,0.9,0.666,1,0
1379,16,station_28,28,47.707,0.9,0.755,1,0
1380,28,outside,0,0.0,0.0,0.0,0,0
1380,28,station_8,8,45.893,1.25,0.35,1,0
1380,28,station_19,19,17.858,1.25,0.9,1,1
1380,28,station_25,25,63.65,0.9,0.666,1,0
1380,28,station_28,28,100.112,0.9,0.755,1,0
1381,41,outside,0,0.0,0.0,0.0,0,1
1381,41,station_8,8,84.6,1.25,0.35,1,0
1381,41,station_19,19,44.709,1.25,0.9,1,0
1381,41,station_25,25,54.471,0.9,0.666,1,0
1381,41,station_28,28,112.197,0.9,0.755,1,0
1382,27,outside,0,0.0,0.0,0.0,0,1
1382,27,station_8,8,83.882,1.25,0.35,1,0
1382,27,station_19,19,95.907,1.25,0.9,1,0
1382,27,station_25,25,33.242,0.9,0.666,1,0
1382,27,station_28,28,31.308,0.9,0.755,1,0
1383,40,outside,0,0.0,0.0,0.0,0,1
1383,40,station_8,8,50.28,1.25,0.35,1,0
1383,40,station_19,19,63.179,1.25,0.9,1,0
1383,40,station_25,25,39.841,0.9,0.666,1,0
1383,40,station_28,28,54.545,0.9,0.755,1,0
1384,57,outside,0,0.0,0.0,0.0,0,0
1384,57,station_8,8,83.823,1.25,0.35,1,0
1384,57,station_19,19,81.369,1.25,0.9,1,0
1384,57,station_25,25,8.476,0.9,0.666,1,1
1384,57,station_28,28,56.282,0.9,0.755,1,0
1385,57,outside,0,0.0,0.0,0.0,0,0
1385,57,station_8,8,83.823,1.25,0.35,1,0
1385,57,station_19,19,81.369,1.25,0.9,1,0
1385,57,station_25,25,8.476,0.9,0.666,1,1
1385,57,station_28,28,56.282,0.9,0.755,1,0
1386,20,outside,0,0.0,0.0,0.0,0,1
1386,20,station_8,8,125.682,1.25,0.35,1,0
1386,20,station_19,19,154.077,1.25,0.9,1,0
1386,20,station_25,25,95.28,0.9,0.666,1,0
1386,20,station_28,28,36.427,0.9,0.755,1,0
1387,78,outside,0,0.0,0.0,0.0,0,1
1387,78,station_8,8,85.507,1.25,0.35,1,0
1387,78,station_19,19,51.361,1.25,0.9,1,0
1387,78,station_25,25,44.406,0.9,0.666,1,0
1387,78,station_28,28,104.032,0.9,0.755,1,0
1388,19,outside,0,0.0,0.0,0.0,0,1
1388,19,station_8,8,135.682,1.25,0.35,1,0
1388,19,station_19,19,169.296,1.25,0.9,1,0
1388,19,station_25,25,115.78,0.9,0.666,1,0
1388,19,station_28,28,53.427,0.9,0.755,1,0
1389,44,outside,0,0.0,0.0,0.0,0,1
1389,44,station_8,8,109.761,1.25,0.35,1,0
1389,44,station_19,19,154.467,1.25,0.9,1,0
1389,44,station_25,25,125.06,0.9,0.666,1,0
1389,44,station_28,28,63.989,0.9,0.755,1,0
1390,54,outside,0,0.0,0.0,0.0,0,1
1390,54,station_8,8,62.425,1.25,0.35,1,0
1390,54,station_19,19,108.183,1.25,0.9,1,0
1390,54,station_25,25,94.799,0.9,0.666,1,0
1390,54,station_28,28,53.296,0.9,0.755,1,0
1391,64,outside,0,0.0,0.0,0.0,0,0
1391,64,station_8,8,88.473,1.25,0.35,1,0
1391,64,station_19,19,113.427,1.25,0.9,1,0
1391,64,station_25,25,60.627,0.9,0.666,1,0
1391,64,station_28,28,4.372,0.9,0.755,1,1
1392,67,outside,0,0.0,0.0,0.0,0,1
1392,67,station_8,8,75.235,1.25,0.35,1,0
1392,67,station_19,19,63.443,1.25,0.9,1,0
1392,67,station_25,25,16.514,0.9,0.666,1,0
1392,67,station_28,28,71.834,0.9,0.755,1,0
1393,78,outside,0,0.0,0.0,0.0,0,1
1393,78,station_8,8,85.507,1.25,0.35,1,0
1393,78,station_19,19,51.361,1.25,0.9,1,0
1393,78,station_25,25,44.406,0.9,0.666,1,0
1393,78,station_28,28,104.032,0.9,0.755,1,0
1394,36,outside,0,0.0,0.0,0.0,0,1
1394,36,station_8,8,49.761,1.25,0.35,1,0
1394,36,station_19,19,23.538,1.25,0.9,1,0
1394,36,station_25,25,101.025,0.9,0.666,1,0
1394,36,station_28,28,130.581,0.9,0.755,1,0
1395,74,outside,0,0.0,0.0,0.0,0,1
1395,74,station_8,8,32.229,1.25,0.35,1,0
1395,74,station_19,19,75.711,1.25,0.9,1,0
1395,74,station_25,25,77.248,0.9,0.666,1,0
1395,74,station_28,28,62.103,0.9,0.755,1,0
1396,20,outside,0,0.0,0.0,0.0,0,1
1396,20,station_8,8,125.682,1.25,0.35,1,0
1396,20,station_19,19,154.077,1.25,0.9,1,0
1396,20,station_25,25,95.28,0.9,0.666,1,0
1396,20,station_28,28,36.427,0.9,0.755,1,0
1397,43,outside,0,0.0,0.0,0.0,0,1
1397,43,station_8,8,108.193,1.25,0.35,1,0
1397,43,station_19,19,120.051,1.25,0.9,1,0
1397,43,station_25,25,48.125,0.9,0.666,1,0
1397,43,station_28,28,32.62,0.9,0.755,1,0
1398,6,outside,0,0.0,0.0,0.0,0,1
1398,6,station_8,8,98.145,1.25,0.35,1,0
1398,6,station_19,19,113.947,1.25,0.9,1,0
1398,6,station_25,25,48.196,0.9,0.666,1,0
1398,6,station_28,28,21.955,0.9,0.755,1,0
1399,56,outside,0,0.0,0.0,0.0,0,1
1399,56,station_8,8,65.404,1.25,0.35,1,0
1399,56,station_19,19,111.818,1.25,0.9,1,0
1399,56,station_25,25,98.529,0.9,0.666,1,0
1399,56,station_28,28,55.292,0.9,0.755,1,0
1400,19,outside,0,0.0,0.0,0.0,0,1
1400,19,station_8,8,135.682,1.25,0.35,1,0
1400,19,station_19,19,169.296,1.25,0.9,1,0
1400,19,station_25,25,115.78,0.9,0.666,1,0
1400,19,station_28,28,53.427,0.9,0.755,1,0
1401,68,outside,0,0.0,0.0,0.0,0,1
1401,68,station_8,8,30.047,1.25,0.35,1,0
1401,68,station_19,19,72.698,1.25,0.9,1,0
1401,68,station_25,25,75.575,0.9,0.666,1,0
1401,68,station_28,28,63.183,0.9,0.755,1,0
1402,8,outside,0,0.0,0.0,0.0,0,0
1402,8,station_8,8,4.571,1.25,0.35,1,1
1402,8,station_19,19,49.873,1.25,0.9,1,0
1402,8,station_25,25,83.221,0.9,0.666,1,0
1402,8,station_28,28,89.191,0.9,0.755,1,0
1403,65,outside,0,0.0,0.0,0.0,0,1
1403,65,station_8,8,95.69,1.25,0.35,1,0
1403,65,station_19,19,118.286,1.25,0.9,1,0
1403,65,station_25,25,60.162,0.9,0.666,1,0
1403,65,station_28,28,7.765,0.9,0.755,1,0
1404,45,outside,0,0.0,0.0,0.0,0,1
1404,45,station_8,8,106.32,1.25,0.35,1,0
1404,45,station_19,19,130.298,1.25,0.9,1,0
1404,45,station_25,25,70.449,0.9,0.666,1,0
1404,45,station_28,28,14.633,0.9,0.755,1,0
1405,65,outside,0,0.0,0.0,0.0,0,1
1405,65,station_8,8,95.69,1.25,0.35,1,0
1405,65,station_19,19,118.286,1.25,0.9,1,0
1405,65,station_25,25,60.162,0.9,0.666,1,0
1405,65,station_28,28,7.765,0.9,0.755,1,0
1406,8,outside,0,0.0,0.0,0.0,0,1
1406,8,station_8,8,4.571,1.25,0.35,1,0
1406,8,station_19,19,49.873,1.25,0.9,1,0
1406,8,station_25,25,83.221,0.9,0.666,1,0
1406,8,station_28,28,89.191,0.9,0.755,1,0
1407,40,outside,0,0.0,0.0,0.0,0,1
1407,40,station_8,8,50.28,1.25,0.35,1,0
1407,40,station_19,19,63.179,1.25,0.9,1,0
1407,40,station_25,25,39.841,0.9,0.666,1,0
1407,40,station_28,28,54.545,0.9,0.755,1,0
1408,10,outside,0,0.0,0.0,0.0,0,1
1408,10,station_8,8,39.742,1.25,0.35,1,0
1408,10,station_19,19,76.751,1.25,0.9,1,0
1408,10,station_25,25,67.733,0.9,0.666,1,0
1408,10,station_28,28,52.375,0.9,0.755,1,0
1409,40,outside,0,0.0,0.0,0.0,0,1
1409,40,station_8,8,50.28,1.25,0.35,1,0
1409,40,station_19,19,63.179,1.25,0.9,1,0
1409,40,station_25,25,39.841,0.9,0.666,1,0
1409,40,station_28,28,54.545,0.9,0.755,1,0
1410,26,outside,0,0.0,0.0,0.0,0,1
1410,26,station_8,8,81.733,1.25,0.35,1,0
1410,26,station_19,19,123.747,1.25,0.9,1,0
1410,26,station_25,25,96.277,0.9,0.666,1,0
1410,26,station_28,28,41.766,0.9,0.755,1,0
1411,22,outside,0,0.0,0.0,0.0,0,0
1411,22,station_8,8,75.15,1.25,0.35,1,0
